        11	2020-08-03 13:57:29	A2NC191460155	0	1	0
        16	2020-08-03 13:57:42	A2NC191460155	0	1	0
        14	2020-08-03 14:02:54	A2NC191460155	0	1	0
         3	2020-08-03 14:04:07	A2NC191460155	0	1	0
         4	2020-08-03 14:14:02	A2NC191460155	0	1	0
         5	2020-08-03 14:32:11	A2NC191460155	0	1	0
        17	2020-08-03 15:02:11	A2NC191460155	0	1	0
        22	2020-08-03 15:28:15	A2NC191460155	0	1	0
        14	2020-08-03 16:02:20	A2NC191460155	0	1	0
        20	2020-08-03 16:15:52	A2NC191460155	0	1	0
         8	2020-08-03 16:28:57	A2NC191460155	0	1	0
        12	2020-08-03 17:30:59	A2NC191460155	0	1	0
        10	2020-08-03 17:31:04	A2NC191460155	0	1	0
        18	2020-08-03 17:31:47	A2NC191460155	0	1	0
        11	2020-08-03 17:41:11	A2NC191460155	0	1	0
        19	2020-08-03 18:18:55	A2NC191460155	0	1	0
         5	2020-08-03 18:19:00	A2NC191460155	0	1	0
         3	2020-08-04 05:51:56	A2NC191460155	0	1	0
        16	2020-08-04 05:58:29	A2NC191460155	0	1	0
         4	2020-08-04 06:13:45	A2NC191460155	0	1	0
        13	2020-08-04 06:43:32	A2NC191460155	0	1	0
        14	2020-08-04 06:52:56	A2NC191460155	0	1	0
        22	2020-08-04 06:57:46	A2NC191460155	0	1	0
        14	2020-08-04 06:58:06	A2NC191460155	0	1	0
         8	2020-08-04 07:26:21	A2NC191460155	0	1	0
        12	2020-08-04 07:33:22	A2NC191460155	0	1	0
        17	2020-08-04 07:33:29	A2NC191460155	0	1	0
         9	2020-08-04 07:56:45	A2NC191460155	0	1	0
        10	2020-08-04 08:29:08	A2NC191460155	0	1	0
        18	2020-08-04 08:33:40	A2NC191460155	0	1	0
        11	2020-08-04 08:41:27	A2NC191460155	0	1	0
        20	2020-08-04 09:01:00	A2NC191460155	0	1	0
         5	2020-08-04 09:27:36	A2NC191460155	0	1	0
         9	2020-08-04 10:58:22	A2NC191460155	0	1	0
        22	2020-08-04 11:08:55	A2NC191460155	0	1	0
        19	2020-08-04 11:59:46	A2NC191460155	0	1	0
         9	2020-08-04 11:59:52	A2NC191460155	0	1	0
        14	2020-08-04 12:01:33	A2NC191460155	0	1	0
         8	2020-08-04 12:02:29	A2NC191460155	0	1	0
        22	2020-08-04 12:14:16	A2NC191460155	0	1	0
        18	2020-08-04 12:27:27	A2NC191460155	0	1	0
        20	2020-08-04 12:28:56	A2NC191460155	0	1	0
        10	2020-08-04 12:32:04	A2NC191460155	0	1	0
         8	2020-08-04 13:01:01	A2NC191460155	0	1	0
        14	2020-08-04 13:01:48	A2NC191460155	0	1	0
        17	2020-08-04 13:05:45	A2NC191460155	0	1	0
        11	2020-08-04 13:09:08	A2NC191460155	0	1	0
        10	2020-08-04 13:28:48	A2NC191460155	0	1	0
        18	2020-08-04 13:34:53	A2NC191460155	0	1	0
        20	2020-08-04 13:35:03	A2NC191460155	0	1	0
         5	2020-08-04 13:38:25	A2NC191460155	0	1	0
        11	2020-08-04 13:59:56	A2NC191460155	0	1	0
        16	2020-08-04 14:01:03	A2NC191460155	0	1	0
         3	2020-08-04 14:06:05	A2NC191460155	0	1	0
         4	2020-08-04 14:21:55	A2NC191460155	0	1	0
         5	2020-08-04 14:37:30	A2NC191460155	0	1	0
